Gene1,Gene2,CC,p_value,Gene1_ID,Gene2_ID
HINFP,KLF11,0.9408624004551304,0.005142473866941209,ENSG00000172273,ENSG00000172059
E2F6,HINFP,0.9574222631778935,0.00268070169315946,ENSG00000169016,ENSG00000172273
HINFP,MYCN,0.9673087907850582,0.0015856039444603373,ENSG00000172273,ENSG00000134323
HINFP,NCOA1,0.8197478481222497,0.04580798562881093,ENSG00000172273,ENSG00000084676
CDC5L,HINFP,0.8156887454566851,0.047825372322479284,ENSG00000096401,ENSG00000172273
HINFP,TFDP1,0.8718577802712787,0.023578567638535847,ENSG00000172273,ENSG00000198176
GTF3A,HINFP,0.9320863878026463,0.0067617705074493745,ENSG00000122034,ENSG00000172273
HINFP,PSPC1,0.9823131051099223,4.664729137701415e-4,ENSG00000172273,ENSG00000121390
HINFP,YY1,0.8885091275666747,0.01795239421676858,ENSG00000172273,NA
HINFP,RFXAP,0.8444692419843742,0.03440359477042969,ENSG00000172273,ENSG00000133111
HINFP,MYCL,0.9016543805162636,0.01403219873296885,ENSG00000172273,ENSG00000116990
HINFP,ZNF414,0.8518521137060951,0.03129593451111891,ENSG00000172273,ENSG00000133250
HINFP,TFDP2,0.8297297210015658,0.04101971663291481,ENSG00000172273,ENSG00000114126
HINFP,TSC22D2,0.957858571429088,0.0026264305214542902,ENSG00000172273,ENSG00000196428
HINFP,TFAP4,0.9765880984421816,8.157594696313141e-4,ENSG00000172273,ENSG00000090447
HINFP,HMG20B,0.8487288054988517,0.03259369400173006,ENSG00000172273,ENSG00000064961
HINFP,NFKBIB,0.9368004839349711,0.0058650531616872064,ENSG00000172273,ENSG00000282905
HINFP,MTA2,0.9438446655500253,0.004641591658837593,ENSG00000172273,ENSG00000149480
HINFP,SP3,0.8518931903825623,0.03127903271254279,ENSG00000172273,ENSG00000172845
HINFP,YBX3,0.9757664700546465,8.737802208733405e-4,ENSG00000172273,ENSG00000060138
HINFP,LEF1,0.8317805312144749,0.04006656494396679,ENSG00000172273,ENSG00000138795
HINFP,SRF,0.8550987963380183,0.029973339401073218,ENSG00000172273,ENSG00000112658
HINFP,MAX,0.9830546541483074,4.282842355346953e-4,ENSG00000172273,ENSG00000125952
HINFP,ZNF384,0.9195693633643874,0.009443474559033271,ENSG00000172273,ENSG00000126746
HINFP,SMARCC1,0.9120745163757247,0.011256464855316246,ENSG00000172273,ENSG00000173473
HINFP,ZNF740,0.9125497116810767,0.011136939036391288,ENSG00000172273,ENSG00000139651
BF1,HINFP,0.9140700389196461,0.01075868569604996,ENSG00000229215,ENSG00000172273
HINFP,PBX4,0.9800249744290785,5.945174357920228e-4,ENSG00000172273,ENSG00000105717
HINFP,ZBTB17,0.9591908062184139,0.002464103827976344,ENSG00000172273,ENSG00000116809
HINFP,SP1,0.9081986871013469,0.0122543946624692,ENSG00000172273,ENSG00000185591
HINFP,TFCP2,0.8690484402269131,0.02459966747358594,ENSG00000172273,ENSG00000135457
ADNP2,HINFP,0.9161792760457755,0.010244412057237426,ENSG00000101544,ENSG00000172273
HINFP,HSF1,0.8714221449480519,0.023735555640444793,ENSG00000172273,ENSG00000284774
HINFP,RFXANK,0.9483397593954447,0.003934235768656206,ENSG00000172273,ENSG00000064490
HINFP,PBRM1,0.9136244778318819,0.01086888398413206,ENSG00000172273,ENSG00000163939
HINFP,KLF10,0.928523027160792,0.007480850055926227,ENSG00000172273,ENSG00000155090
HINFP,NR1H3,0.8837099056512671,0.019498761145991358,ENSG00000172273,ENSG00000025434
GATAD2B,HINFP,0.9059495339960987,0.012852273997745248,ENSG00000143614,ENSG00000172273
HINFP,HSF2,0.8595362323018818,0.02820942506682765,ENSG00000172273,ENSG00000025156
GMEB1,HINFP,0.9363008503095969,0.005957140255790623,ENSG00000162419,ENSG00000172273
HINFP,ZNF777,0.8684327333814154,0.02482620735128219,ENSG00000172273,NA
E2F5,HINFP,0.9841050317627165,3.7696709091249294e-4,ENSG00000133740,ENSG00000172273
HINFP,KDM5B,0.9059625182286569,0.012848782985331281,ENSG00000172273,ENSG00000117139
HINFP,RELA,0.9408455251796691,0.005145379632957697,ENSG00000172273,NA
GMEB2,HINFP,0.9901279183898692,1.4570593633395716e-4,ENSG00000101216,ENSG00000172273
HINFP,NRF1,0.9429917345816107,0.00478227670166237,ENSG00000172273,ENSG00000106459
HINFP,ZNF687,0.9614518854423071,0.002200295280977256,ENSG00000172273,ENSG00000143373
HINFP,SOX3,0.8770520101115356,0.02174505861887537,ENSG00000172273,NA
HINFP,RAC3,0.9383597822818025,0.005582173150216755,ENSG00000172273,ENSG00000169750
HINFP,USF1,0.9692164024981617,0.0014068590844040362,ENSG00000172273,ENSG00000158773
HINFP,SALL4,0.8775067441626885,0.021587915574467115,ENSG00000172273,ENSG00000101115
HINFP,ZNF335,0.9309239575166313,0.006992451311646869,ENSG00000172273,ENSG00000198026
DNMT3B,HINFP,0.8164341394648954,0.047451881090815405,ENSG00000088305,ENSG00000172273
HINFP,SMARCC2,0.8560187873951933,0.02960347666162851,ENSG00000172273,ENSG00000139613
HINFP,HMG20A,0.9467114732231002,0.004183839791302261,ENSG00000172273,ENSG00000140382
HINFP,ZNF692,0.9299188134472074,0.00719496164945848,ENSG00000172273,ENSG00000171163
HINFP,KDM2A,0.861208291756277,0.027557925482001516,ENSG00000172273,ENSG00000173120
HINFP,ZBTB26,0.8501850094130882,0.03198553347628406,ENSG00000172273,ENSG00000171448
GATAD2A,HINFP,0.937430406910794,0.005749952430297798,ENSG00000167491,ENSG00000172273
HINFP,UBTF,0.8255500611907295,0.04299467332108193,ENSG00000172273,ENSG00000108312
HINFP,SCX,0.8443859646305742,0.03443943842888325,ENSG00000172273,ENSG00000260428
ELK3,HINFP,0.8150215750770456,0.04816082151181665,ENSG00000111145,ENSG00000172273
HINFP,THAP9,0.9705415256259283,0.0012889205114177968,ENSG00000172273,ENSG00000168152
HINFP,HMGXB4,0.9104983486445929,0.011657339863496693,ENSG00000172273,ENSG00000100281
PATZ1,SSRP1,0.8507700599497642,0.03174271883944641,ENSG00000100105,ENSG00000149136
PATZ1,STAT1,0.9032870905291488,0.013577783659238453,ENSG00000100105,ENSG00000115415
DNAJC1,PATZ1,0.9755737409259998,8.876763308756393e-4,ENSG00000136770,ENSG00000100105
ADNP,PATZ1,0.9789579172464893,6.59495476344498e-4,ENSG00000101126,ENSG00000100105
HBP1,PATZ1,0.9049960223692558,0.013109892299063607,ENSG00000283847,ENSG00000100105
DNAJC2,PATZ1,0.8826619227122331,0.01984456808408377,ENSG00000105821,ENSG00000100105
PATZ1,ZC3H6,0.9576304905875295,0.0026547326428048817,ENSG00000100105,NA
PATZ1,PHTF2,0.8693538411025871,0.024487666572372575,ENSG00000100105,ENSG00000006576
PATZ1,SMARCA1,0.968868005834785,0.0014387150101711037,ENSG00000100105,ENSG00000102038
PATZ1,TCF7L2,0.891758897789305,0.016940120563288495,ENSG00000100105,ENSG00000148737
FOXN2,PATZ1,0.97317352890937,0.001069836363692244,ENSG00000170802,ENSG00000100105
NFE2L2,PATZ1,0.9647398773435157,0.0018429953380944295,ENSG00000116044,ENSG00000100105
ELMSAN1,PATZ1,0.8215110734713383,0.04494426873326787,NA,ENSG00000100105
ATF2,PATZ1,0.9441661311396428,0.004589102532684136,ENSG00000115966,ENSG00000100105
GATAD1,PATZ1,0.8420731879557936,0.03544190027057278,ENSG00000157259,ENSG00000100105
MYNN,PATZ1,0.871289822488918,0.023783338355196585,ENSG00000085274,ENSG00000100105
PATZ1,ZNF277,0.8367440491038661,0.03780316818967286,ENSG00000100105,ENSG00000198839
PATZ1,THAP5,0.8880827661471153,0.018087293027190015,ENSG00000100105,ENSG00000177683
HPF1,PATZ1,0.8830018741566994,0.01973207415864735,ENSG00000056050,ENSG00000100105
MUM1,PATZ1,0.9514757973320659,0.00347476986562785,NA,ENSG00000100105
PATZ1,RCOR3,0.983794633005493,3.917930016689005e-4,ENSG00000100105,NA
HMGA2,PATZ1,0.8340236847138314,0.0390360366982482,NA,ENSG00000100105
PATZ1,SMARCA5,0.9582067092471365,0.00258351899310531,ENSG00000100105,ENSG00000153147
KAT7,PATZ1,0.9038979321480749,0.013409630681437466,ENSG00000136504,ENSG00000100105
PATZ1,SMAD1,0.8326208208892196,0.039679054467020726,ENSG00000100105,ENSG00000170365
DMAP1,PATZ1,0.92047938289749065,0.009233867370489278,ENSG00000178028,ENSG00000100105
PATZ1,ZNF410,0.8581673531469977,0.028748161370113195,ENSG00000100105,ENSG00000119725
PATZ1,ROR1,0.879951311468316,0.02075247932822069,ENSG00000100105,ENSG00000185483
MIER1,PATZ1,0.9803619269001744,5.746941227234108e-4,ENSG00000198160,ENSG00000100105
PATZ1,TBP,0.8572448984855625,0.029113924048941822,ENSG00000100105,ENSG00000112592
NR1D2,PATZ1,0.9240914709395176,0.00842446072696146,ENSG00000174738,ENSG00000100105
NR2C1,PATZ1,0.9538643660785592,0.0031436453033228677,ENSG00000120798,ENSG00000100105
EAF2,PATZ1,0.8724928191663434,0.023350610698717637,ENSG00000145088,ENSG00000100105
CNOT4,PATZ1,0.8172356798261361,0.04705177537491641,ENSG00000080802,ENSG00000100105
PATZ1,ZBTB1,0.9296392543258356,0.007251786629126948,ENSG00000100105,ENSG00000126804
HIF1A,PATZ1,0.9255523635167219,0.008107364693992744,ENSG00000100644,ENSG00000100105
NFE2L1,PATZ1,0.8866994495929345,0.01852830166699209,ENSG00000082641,ENSG00000100105
PATZ1,PHF5A,0.8533664290855162,0.030675692345867492,ENSG00000100105,ENSG00000100410
PATZ1,TEF,0.9692764532729555,0.0014014039493622954,ENSG00000100105,ENSG00000167074
ATF4,PATZ1,0.9135380717176654,0.010890317356074316,ENSG00000128272,ENSG00000100105
PATZ1,PRDM4,0.9150940740151626,0.010507480300204779,ENSG00000100105,ENSG00000110851
E2F3,PATZ1,0.9101286369072644,0.011752353561800755,ENSG00000112242,ENSG00000100105
HIVEP1,PATZ1,0.8542935088792074,0.030298870131352486,ENSG00000095951,ENSG00000100105
CREB3L2,PATZ1,0.8626367300994375,0.02700707091473545,ENSG00000182158,ENSG00000100105
PATZ1,ZBTB2,0.8840040437206202,0.019402226425363506,ENSG00000100105,ENSG00000181472
KDM5A,PATZ1,0.9775182444802517,7.524625275457654e-4,ENSG00000073614,ENSG00000100105
FOXM1,PATZ1,0.9844984724193856,3.585835479427038e-4,ENSG00000111206,ENSG00000100105
PATZ1,PCM1,0.9380552932844183,0.005636874571948339,ENSG00000100105,ENSG00000078674
PATZ1,ZNF516,0.935891993003702,0.006033018126051784,ENSG00000100105,ENSG00000101493
ARID1B,PATZ1,0.9552474156160786,0.002959375614088676,ENSG00000049618,ENSG00000100105
PATZ1,PLAGL1,0.8969671473380528,0.015376766623882706,ENSG00000100105,ENSG00000118495
PATZ1,TBPL1,0.9420340221533204,0.004942697456684866,ENSG00000100105,ENSG00000028839
NFXL1,PATZ1,0.9279089165320203,0.007608353311966586,ENSG00000170448,ENSG00000100105
FOXJ2,PATZ1,0.9713590095131045,0.0012187123111217914,NA,ENSG00000100105
PATZ1,TEAD4,0.964457509916349,0.0018724530461514696,ENSG00000100105,ENSG00000197905
PATZ1,RBPJ,0.8818332440308028,0.020120069534997592,ENSG00000100105,ENSG00000168214
LYAR,PATZ1,0.8515678064102599,0.03141303648017524,ENSG00000145220,ENSG00000100105
PATZ1,ZNF521,0.891952746881636,0.016880630257301233,ENSG00000100105,ENSG00000198795
PATZ1,POU2F1,0.9663079315250533,0.001683610349131469,ENSG00000100105,ENSG00000143190
NSD2,PATZ1,0.9536597159390173,0.0031713768192342816,ENSG00000109685,ENSG00000100105
GABPA,PATZ1,0.9402926689889484,0.005241020780807209,ENSG00000154727,ENSG00000100105
PATZ1,PKNOX1,0.8918622067973113,0.016908403571050196,ENSG00000100105,ENSG00000160199
PATZ1,ZNF451,0.9413716020479316,0.005055172194594068,ENSG00000100105,ENSG00000112200
PATZ1,SOX11,0.8648912046247021,0.02614841579055225,ENSG00000100105,ENSG00000176887
MYCN,PATZ1,0.88359242874238,0.019537380613137863,ENSG00000134323,ENSG00000100105
PATZ1,ZNF512,0.9184771978424768,0.009698051969907378,ENSG00000100105,ENSG00000243943
NCOA1,PATZ1,0.8521141274350588,0.031188197836624763,ENSG00000084676,ENSG00000100105
CDC5L,PATZ1,0.9237381620861099,0.008502037494608415,ENSG00000096401,ENSG00000100105
PATZ1,TFDP1,0.9550610385889963,0.002983888032391928,ENSG00000100105,ENSG00000198176
PATZ1,TSC22D1,0.9419469583084695,0.0049574095812401535,ENSG00000100105,NA
GTF3A,PATZ1,0.8775798892491898,0.021562689546438175,ENSG00000122034,ENSG00000100105
PATZ1,YY1,0.9518271187550469,0.0034250440990638547,ENSG00000100105,NA
PATZ1,SIX4,0.875930756510564,0.022134855846248178,ENSG00000100105,ENSG00000100625
PATZ1,RFXAP,0.9162247985898533,0.010233447463585846,ENSG00000100105,ENSG00000133111
CUX1,PATZ1,0.8504070937950449,0.031893258541376854,ENSG00000257923,ENSG00000100105
MYCL,PATZ1,0.9034779139957694,0.013525144991209572,ENSG00000116990,ENSG00000100105
PATZ1,TGIF2,0.8430680492259293,0.0350090241883163,ENSG00000100105,ENSG00000118707
PATZ1,ZNF414,0.8714263959109235,0.02373402134206765,ENSG00000100105,ENSG00000133250
PATZ1,TFDP2,0.9890650626844598,1.7870552031010599e-4,ENSG00000100105,ENSG00000114126
PATZ1,ZBTB7A,0.8204760707053863,0.0454503376806016,ENSG00000100105,ENSG00000178951
ARID3A,PATZ1,0.891131877026838,0.017133235203611378,ENSG00000116017,ENSG00000100105
PATZ1,ZNF362,0.9559689888066051,0.0028654128000769603,ENSG00000100105,ENSG00000160094
PATZ1,SREBF1,0.8509211990270906,0.031680133270592374,ENSG00000100105,ENSG00000072310
PATZ1,TSC22D2,0.9171269643704855,0.010017326532087976,ENSG00000100105,ENSG00000196428
PATZ1,TFAP4,0.8277451071824548,0.04195207025507446,ENSG00000100105,ENSG00000090447
HMG20B,PATZ1,0.9162337164967704,0.010231300157151641,ENSG00000064961,ENSG00000100105
HMGA1,PATZ1,0.902293863512367,0.01385335837716023,ENSG00000137309,ENSG00000100105
MTA2,PATZ1,0.9081274810851706,0.012273111855829789,ENSG00000149480,ENSG00000100105
E2F7,PATZ1,0.9516259211517583,0.0034534783386320797,ENSG00000165891,ENSG00000100105
PATZ1,SP3,0.99459772106117,4.3698094876531864e-5,ENSG00000100105,ENSG00000172845
PATZ1,YBX3,0.8569774121556945,0.029220394492834877,ENSG00000100105,ENSG00000060138
PATZ1,SRF,0.96279166708932,0.0020509333319904256,ENSG00000100105,ENSG00000112658
MAX,PATZ1,0.8931820075591941,0.016505724156614943,ENSG00000125952,ENSG00000100105
CEBPG,PATZ1,0.9280109009009002,0.007587106336222458,ENSG00000153879,ENSG00000100105
PATZ1,ZNF384,0.8565337350366258,0.029397401611826943,ENSG00000100105,ENSG00000126746
PATZ1,SMARCC1,0.9475886268751768,0.0040484422852698565,ENSG00000100105,ENSG00000173473
PATZ1,ZBED4,0.8682776364189102,0.024883428654995977,ENSG00000100105,ENSG00000100426
LRRFIP2,PATZ1,0.9321462410958716,0.0067499950445153965,ENSG00000093167,ENSG00000100105
PATZ1,ZNF740,0.9621592571023546,0.0021207902417908478,ENSG00000100105,ENSG00000139651
PATZ1,PBX4,0.8513901398399917,0.031486319558006064,ENSG00000100105,ENSG00000105717
PATZ1,ZNF644,0.8609911964560015,0.02764210653803096,ENSG00000100105,ENSG00000122482
OTX2,PATZ1,0.9039209789233805,0.013403306149768722,ENSG00000165588,ENSG00000100105
HEY1,PATZ1,0.9270804675684682,0.007782021323803151,ENSG00000164683,ENSG00000100105
PATZ1,ZBTB17,0.8949337115633057,0.015978478011546785,ENSG00000100105,ENSG00000116809
PATZ1,SP1,0.9504316840464567,0.003624631798768358,ENSG00000100105,ENSG00000185591
PATZ1,ZBTB39,0.9108036545310934,0.011579159538408278,ENSG00000100105,ENSG00000166860
PATZ1,TFCP2,0.8910104636074083,0.017170750523886964,ENSG00000100105,ENSG00000135457
PATZ1,UBP1,0.9694064939513903,0.0013896267295984296,ENSG00000100105,ENSG00000153560
ADNP2,PATZ1,0.8635492822208739,0.026657923371923783,ENSG00000101544,ENSG00000100105
PATZ1,SMAD3,0.8510797693987742,0.03161453314220489,ENSG00000100105,ENSG00000166949
HSF1,PATZ1,0.9033877026074433,0.013550017510503444,ENSG00000284774,ENSG00000100105
PATZ1,PBRM1,0.9532229677453083,0.0032309599241207637,ENSG00000100105,ENSG00000163939
DNMT1,PATZ1,0.9641047838281624,0.001909574923470482,ENSG00000130816,ENSG00000100105
NR1H3,PATZ1,0.9562309024365996,0.002831675880251248,ENSG00000025434,ENSG00000100105
GATAD2B,PATZ1,0.8705943901544336,0.024035216791235364,ENSG00000143614,ENSG00000100105
PATZ1,ZBTB14,0.9708856992706697,0.0012591245010075565,ENSG00000100105,ENSG00000198081
HSF2,PATZ1,0.9880296006428723,2.1407806913395e-4,ENSG00000025156,ENSG00000100105
GMEB1,PATZ1,0.9066415673072015,0.012666848860596684,ENSG00000162419,ENSG00000100105
PATZ1,ZNF777,0.9802592550931037,5.806990595911726e-4,ENSG00000100105,NA
PATZ1,PRDM2,0.8343396430616513,0.03889189289331717,ENSG00000100105,ENSG00000116731
E2F5,PATZ1,0.8341708966004012,0.03896884587184241,ENSG00000133740,ENSG00000100105
KDM5B,PATZ1,0.9596925725854971,0.0024042895461436806,ENSG00000117139,ENSG00000100105
PATZ1,SALL1,0.8501423815738366,0.03200325951878725,ENSG00000100105,ENSG00000103449
PATZ1,SP4,0.940347385183677,0.005231516721707437,ENSG00000100105,ENSG00000105866
GMEB2,PATZ1,0.8462139952687522,0.03365667297098125,ENSG00000101216,ENSG00000100105
PATZ1,RAC3,0.9389746272732221,0.0054725119978751326,ENSG00000100105,ENSG00000169750
PATZ1,USF1,0.8280185920043245,0.04182300799386865,ENSG00000100105,ENSG00000158773
NFYB,PATZ1,0.8727893503045896,0.02324452778270056,ENSG00000120837,ENSG00000100105
E2F8,PATZ1,0.9703167389849664,0.0013085670756865135,ENSG00000129173,ENSG00000100105
PATZ1,SALL4,0.8834411263288532,0.019587173806650097,ENSG00000100105,ENSG00000101115
PATZ1,ZNF335,0.9009988449062254,0.014216676583043148,ENSG00000100105,ENSG00000198026
PATZ1,SMARCC2,0.9018009641633418,0.013991106821224755,ENSG00000100105,ENSG00000139613
HMG20A,PATZ1,0.9314257397449669,0.006892410953436582,ENSG00000140382,ENSG00000100105
PATZ1,SREBF2,0.9555086340627408,0.0029251875433730836,ENSG00000100105,ENSG00000198911
PATZ1,RFX7,0.9059276557146421,0.012858157349715845,ENSG00000100105,NA
KDM2A,PATZ1,0.9410895943875209,0.005103431441191086,ENSG00000173120,ENSG00000100105
PATZ1,RXRA,0.841442912624397,0.03571743460315654,ENSG00000100105,ENSG00000186350
PATZ1,ZBTB26,0.9581342624967997,0.0025924200891426405,ENSG00000100105,ENSG00000171448
GATAD2A,PATZ1,0.9356852384138089,0.006071567414868683,ENSG00000167491,ENSG00000100105
PATZ1,UBTF,0.9516985137498681,0.0034432058664103753,ENSG00000100105,ENSG00000108312
NR2F6,PATZ1,0.9343240524378965,0.006328354111925569,ENSG00000160113,ENSG00000100105
PATZ1,PKNOX2,0.8407842189512961,0.03600646405145284,ENSG00000100105,ENSG00000165495
PATZ1,SCX,0.8899890811387395,0.017487905206044162,ENSG00000100105,ENSG00000260428
PATZ1,TEAD3,0.8342025559054749,0.03895440293617315,ENSG00000100105,ENSG00000007866
PATZ1,ZHX2,0.8704766682879332,0.02407797947547471,ENSG00000100105,ENSG00000178764
REL,ZNF518A,0.9709373517061208,0.0012546825871057271,ENSG00000162924,ENSG00000177853
DNAJC2,ZNF518A,0.8935851693164675,0.016383647330639257,ENSG00000105821,ENSG00000177853
PHTF2,ZNF518A,0.8698016732927435,0.024323871160095708,ENSG00000006576,ENSG00000177853
MGA,ZNF518A,0.8394763756166601,0.03658357792584206,ENSG00000174197,ENSG00000177853
ATF2,ZNF518A,0.8439156188822547,0.03464221112862128,ENSG00000115966,ENSG00000177853
GATAD1,ZNF518A,0.8987478106926847,0.014858989741264992,ENSG00000157259,ENSG00000177853
MYNN,ZNF518A,0.8698104358695543,0.02432067145136127,ENSG00000085274,ENSG00000177853
ZNF277,ZNF518A,0.9455713984186385,0.004363087382825542,ENSG00000198839,ENSG00000177853
SMARCA5,ZNF518A,0.8384151166574157,0.037055047431150546,ENSG00000153147,ENSG00000177853
ZNF410,ZNF518A,0.8549521762713436,0.030032485514285664,ENSG00000119725,ENSG00000177853
ZBTB1,ZNF518A,0.8849215460056185,0.01910258096750795,ENSG00000126804,ENSG00000177853
PHF5A,ZNF518A,0.832911918526046,0.039545222255822014,ENSG00000100410,ENSG00000177853
NFKB1,ZNF518A,0.8631996818499269,0.026791427622015817,ENSG00000109320,ENSG00000177853
E2F3,ZNF518A,0.8383638455433768,0.03707789663982236,ENSG00000112242,ENSG00000177853
JARID2,ZNF518A,0.899518926198086,0.014637418411081432,ENSG00000008083,ENSG00000177853
HIVEP1,ZNF518A,0.8898790172757248,0.017522248001833936,ENSG00000095951,ENSG00000177853
CREB3L2,ZNF518A,0.8140677742253196,0.048642276666551035,ENSG00000182158,ENSG00000177853
NFXL1,ZNF518A,0.8454111317687253,0.03399941666808219,ENSG00000170448,ENSG00000177853
LYAR,ZNF518A,0.9339634906183805,0.0063972441726786915,ENSG00000145220,ENSG00000177853
ROR2,ZNF518A,0.8694138654296796,0.02446568220800653,ENSG00000169071,ENSG00000177853
ZNF462,ZNF518A,0.9116648670106272,0.011359999831286716,ENSG00000148143,ENSG00000177853
SOX11,ZNF518A,0.8366387745482241,0.03785053344625382,ENSG00000176887,ENSG00000177853
ZNF512,ZNF518A,0.9040529105318873,0.0133671289982384,ENSG00000243943,ENSG00000177853
HMBOX1,ZNF518A,0.9046505455932582,0.013203842021256839,ENSG00000147421,ENSG00000177853
TFDP1,ZNF518A,0.8402402783224557,0.03624596584416662,ENSG00000198176,ENSG00000177853
KLF5,ZNF518A,0.8944601078388217,0.016120216302130938,ENSG00000102554,ENSG00000177853
YY1,ZNF518A,0.8138672548307849,0.048743776641024014,NA,ENSG00000177853
TGIF2,ZNF518A,0.8804900525070182,0.020570483290395184,ENSG00000118707,ENSG00000177853
ZBTB7A,ZNF518A,0.863222368263019,0.026782754604265546,ENSG00000178951,ENSG00000177853
EOMES,ZNF518A,0.8205201618791802,0.045428725322048585,ENSG00000163508,ENSG00000177853
E2F7,ZNF518A,0.8433944412482726,0.03486755231208041,ENSG00000165891,ENSG00000177853
ZBED4,ZNF518A,0.8620658711057219,0.02722658064671043,ENSG00000100426,ENSG00000177853
LRRFIP2,ZNF518A,0.9157980901185713,0.010336448286502,ENSG00000093167,ENSG00000177853
ZBTB39,ZNF518A,0.8550514896223895,0.02999241676843481,ENSG00000166860,ENSG00000177853
ETV1,ZNF518A,0.9734425947120069,0.0010485782505654186,ENSG00000006468,ENSG00000177853
TFCP2,ZNF518A,0.8520383902845463,0.031219321948412995,ENSG00000135457,ENSG00000177853
ETV4,ZNF518A,0.8876216087948167,0.018233746324568208,ENSG00000175832,ENSG00000177853
KLF10,ZNF518A,0.8271761256876803,0.04222117765001538,ENSG00000155090,ENSG00000177853
PRDM2,ZNF518A,0.8651337679132657,0.02605681659392947,ENSG00000116731,ENSG00000177853
NFYB,ZNF518A,0.8215670944212613,0.04491695234107356,ENSG00000120837,ENSG00000177853
ZBTB26,ZNF518A,0.8127720131510247,0.049299903795342326,ENSG00000171448,ENSG00000177853
HMGXB4,ZNF518A,0.8193638892072171,0.04599708241831357,ENSG00000100281,ENSG00000177853
MXD3,ZNF518A,0.8981777423871079,0.015023823234949595,ENSG00000213347,ENSG00000177853
SSRP1,STAT1,0.980962372208219,5.401969920799555e-4,ENSG00000149136,ENSG00000115415
DNAJC1,SSRP1,0.8437286425146534,0.034722974881270643,ENSG00000136770,ENSG00000149136
SSRP1,ZC3H6,0.9231984981474647,0.008621200326517597,ENSG00000149136,NA
GATAD1,SSRP1,0.9027161937567616,0.013735854705473631,ENSG00000157259,ENSG00000149136
MYNN,SSRP1,0.9136800306248762,0.010855114705684805,ENSG00000085274,ENSG00000149136
SSRP1,THAP5,0.9585724754869687,0.002538809897987869,ENSG00000149136,ENSG00000177683
DBX2,SSRP1,0.8940076316367055,0.016256193841235268,ENSG00000185610,ENSG00000149136
HPF1,SSRP1,0.9651150918291201,0.0018042085137125678,ENSG00000056050,ENSG00000149136
MUM1,SSRP1,0.9328451655146991,0.006613231202900838,NA,ENSG00000149136
SMARCA5,SSRP1,0.8891948605139578,0.017736447900961887,ENSG00000153147,ENSG00000149136
MTA3,SSRP1,0.9696984486427159,0.0013633648219493854,ENSG00000057935,ENSG00000149136
KAT7,SSRP1,0.9597007774289181,0.002403317490135655,ENSG00000136504,ENSG00000149136
DMAP1,SSRP1,0.9625909664497617,0.002072977916512773,ENSG00000178028,ENSG00000149136
SSRP1,ZNF410,0.9419754407668618,0.004952594232927558,ENSG00000149136,ENSG00000119725
MIER1,SSRP1,0.8657428136257465,0.02582749577827559,ENSG00000198160,ENSG00000149136
SSRP1,TBP,0.9782902247739,7.018554463565656e-4,ENSG00000149136,ENSG00000112592
NR1D2,SSRP1,0.8592280785280366,0.028330280959928213,ENSG00000174738,ENSG00000149136
NR2C1,SSRP1,0.8754564433995667,0.022300742611894984,ENSG00000120798,ENSG00000149136
EAF2,SSRP1,0.9524153694521412,0.0033425727269348494,ENSG00000145088,ENSG00000149136
CNOT4,SSRP1,0.9688757847055076,0.0014379998917726415,ENSG00000080802,ENSG00000149136
SSRP1,ZBTB1,0.854287871713033,0.030301154768399806,ENSG00000149136,ENSG00000126804
NFE2L1,SSRP1,0.8174257672749042,0.0469571202409826,ENSG00000082641,ENSG00000149136
PHF5A,SSRP1,0.9434912594747935,0.004699633711730326,ENSG00000100410,ENSG00000149136
ATF4,SSRP1,0.8411709521690957,0.035836635947408296,ENSG00000128272,ENSG00000149136
NFKB1,SSRP1,0.9063267449173821,0.012751041717760817,ENSG00000109320,ENSG00000149136
PRDM4,SSRP1,0.9649599935902763,0.001820191977953412,ENSG00000110851,ENSG00000149136
SSRP1,ZBTB2,0.9821081969753248,4.773111914961722e-4,ENSG00000149136,ENSG00000181472
KDM5A,SSRP1,0.9144592678930633,0.010662865230945022,ENSG00000073614,ENSG00000149136
FOXM1,SSRP1,0.8364492064740978,0.03793589428627304,ENSG00000111206,ENSG00000149136
SSRP1,TBPL1,0.9493773825696838,0.0037791100832661123,ENSG00000149136,ENSG00000028839
SSRP1,TEAD4,0.8611626785927252,0.02757560237729637,ENSG00000149136,ENSG00000197905
SSRP1,TGIF1,0.8677177928660371,0.025090497940566565,ENSG00000149136,ENSG00000177426
GABPA,SSRP1,0.9505314574072322,0.003610176916186931,ENSG00000154727,ENSG00000149136
SSRP1,ZNF451,0.8383683844196947,0.03707587360189062,ENSG00000149136,ENSG00000112200
KLF11,SSRP1,0.9605655615675684,0.002301950648341041,ENSG00000172059,ENSG00000149136
E2F6,SSRP1,0.9760731563157068,8.518917876249583e-4,ENSG00000169016,ENSG00000149136
MYCN,SSRP1,0.9507159705038264,0.0035835199719348996,ENSG00000134323,ENSG00000149136
NCOA1,SSRP1,0.9196040871701596,0.009435434595783145,ENSG00000084676,ENSG00000149136
HMBOX1,SSRP1,0.847533899487206,0.03309676094543572,ENSG00000147421,ENSG00000149136
CDC5L,SSRP1,0.8922695819163396,0.01678361331247015,ENSG00000096401,ENSG00000149136
SSRP1,TFDP1,0.9139821742593639,0.010780373717959552,ENSG00000149136,ENSG00000198176
